,Unnamed: 0,id,listing_url,scrape_id,last_scraped,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,bathrooms,bathrooms_text,bedrooms,amenities,calendar_updated,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,neiborhood_overview,neighborhood_overview,host_acceptance_rate,host_listings_count,latitude,longitude,accommodates,bathrooms.1,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated.1,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neiborhood_overview.1
4064,4064,24451917,https://www.airbnb.com/rooms/24451917,20200000000000.0,29/03/23,city scrape,"Ciudad de Mexico, perfectly located","Modern apartment near local market, park, and restaurants.  Centrally located in the city.<br /><br /><b>Other things to note</b><br />Next to a local market and park",https://a0.muscache.com/pictures/b661446b-b63d-4003-b38f-0281366090dd.jpg,153775083,https://www.airbnb.com/users/show/153775083,Michael,08/10/17,"Mexico City, Mexico",--,a few days or more,f,https://a0.muscache.com/im/pictures/user/c84e98c7-6c12-468a-a67e-d6000abae2c9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c84e98c7-6c12-468a-a67e-d6000abae2c9.jpg?aki_policy=profile_x_medium,EscandÃ³n,"['email', 'phone']",t,f,"Mexico City, Ciudad de MÃ©xico, Mexico",Miguel Hidalgo,0.0,Private room in rental unit,Private room,0.0,1 private bath,1.0,"[""Wifi"", ""Iron"", ""Washer"", ""Hangers"", ""Lock on bedroom door"", ""Dryer"", ""TV"", ""Essentials""]",0.0,t,29/03/23,26/04/18,26/04/18,--,f,"Safe and friendly area, a few blocks from restaurant and bar district","Safe and friendly area, a few blocks from restaurant and bar district",1.0,1.0,19.40229,-99.1772,1.0,0.0,1.0,300.0,2.0,12.0,2.0,2.0,12.0,12.0,2.0,12.0,0.0,28.0,58.0,88.0,363.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02,"Safe and friendly area, a few blocks from restaurant and bar district"
4066,4066,24453871,https://www.airbnb.com/rooms/24453871,20200000000000.0,29/03/23,city scrape,Hermoso y tranquilo  cuarto Privado en un lindo y muy bien ubicado lugar,"AquÃ­ encontraras un hermoso lugar donde sentirte tranquilo , hay seguridad y cÃ¡maras, tiene vigilancia , estÃ¡ muy buen ubicado en la zona sur Justo atrÃ¡s de un centro Comercial Gran Sur, cuenta con avenidas y accesos para tomar transporte a donde quieras ir ,esta cerca de hoteles y Perisur , perifÃ©rico muy cerca , en la colonia hay un parque donde puedes ir a hacer muchas actividades incluso escalar , dentro del complejo de edificios hay lugar para correr y una cancha para jugar basquet , o lo que gustes , el departamento es muy cÃ³modo hay mucha paz y tiene una vista hermosa , te sentirÃ¡s como en casa , es muy limpio y se puede compartir espacios comunes como cocina , comedor y sala , te encantarÃ¡ el mejor rincÃ³n para pasar unos agradables dÃ­as o semanas o meses , ya sea para descansar o de trabajo , dormirÃ¡s muy bien y te sentirÃ¡s muy a gusto , y puedo orientarte en lugares para visitar , etc , tendrÃ¡s una sÃºper anfitriona, aquÃ­ pasarÃ¡s los mejores dÃ­as , esta en el tercer piso debes ",https://a0.muscache.com/pictures/dcf1a840-0919-4913-85cf-5cb15790bc82.jpg,178526132,https://www.airbnb.com/users/show/178526132,Marlen,14/03/18,"Mexico City, Mexico","Soy una persona formal , muy Ã©tica y profesional, me gusta la higiene , la espiritualidad y la tranquilidad me agrada la gente alegre y formal  , me gusta la gente honesta, limpia y trabajadora y que sea espiritual . ",a few days or more,f,https://a0.muscache.com/im/pictures/user/76a143a1-fb6d-4c1b-b7d1-5ba0f843fc4b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/76a143a1-fb6d-4c1b-b7d1-5ba0f843fc4b.jpg?aki_policy=profile_x_medium,0,"['email', 'phone']",t,f,--,CoyoacÃ¡n,0.0,Private room in condo,Private room,0.0,1 shared bath,1.0,"[""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Long term stays allowed"", ""TV with standard cable"", ""Security cameras on property"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Washer"", ""Refrigerator"", ""Hangers"", ""Kitchen"", ""First aid kit"", ""Coffee maker"", ""Bed linens"", ""Ski-in/Ski-out"", ""Wifi"", ""Dishes and silverware"", ""Dryer"", ""Shampoo""]",0.0,t,29/03/23,11/09/19,11/09/19,--,f,--,0,0.33,1.0,19.30848,-99.16634,1.0,0.0,1.0,450.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,23.0,53.0,83.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02,--
4070,4070,24455896,https://www.airbnb.com/rooms/24455896,20200000000000.0,30/03/23,city scrape,Nice Room nearby Santa Fe & parking spot,"Nice Room in a private building , 15 minutes far from Santa Fe and Paseo Interlomas.",https://a0.muscache.com/pictures/34bafdd1-79c5-455f-8241-ac88f5219bca.jpg,103603863,https://www.airbnb.com/users/show/103603863,Armando,13/11/16,"Playa del Carmen, Mexico",--,--,f,https://a0.muscache.com/im/pictures/user/46eff1fc-33f4-4727-968c-d5bbfdc48454.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/46eff1fc-33f4-4727-968c-d5bbfdc48454.jpg?aki_policy=profile_x_medium,0,['phone'],t,f,--,Cuajimalpa de Morelos,0.0,Private room in rental unit,Private room,0.0,1 shared bath,1.0,"[""Free street parking"", ""Long term stays allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Stove"", ""TV"", ""Free parking on premises"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Hangers"", ""Kitchen"", ""Smoking allowed"", ""Self check-in"", ""Coffee maker"", ""Private entrance"", ""Wifi"", ""Dryer"", ""Smart lock"", ""Shampoo""]",0.0,t,30/03/23,01/10/18,01/10/18,--,t,--,0,0.0,2.0,19.36355,-99.29811,2.0,0.0,1.0,726.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,29.0,59.0,89.0,364.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.02,--
4075,4075,24965513,https://www.airbnb.com/rooms/24965513,20200000000000.0,29/03/23,city scrape,"Depto privado 3er Piso, tranquilo, limpio.","Departamento clÃ¡sico-minimalista en el corazÃ³n de la ciudad, 2 cuartos, zona de lavado, baÃ±o completo y lo mejor es la vista que ofrece el departamento desde el 3er piso sobre el valle de MÃ©xico. IMPORTANTE: El estacionamiento es exclusivo para coche compacto, tipo Chevy.<br />Ubicado a 15 minutos del metro atlalilco de la lÃ­nea 12 del metro; 3er nivel muy silencioso y tranquilo, <br /> NOTA : La anfritiona esta mÃ­nimo 3 veces al  aÃ±o ,con habitaciÃ³n independiente (servicios compartidos) con la anfitriona<br /><br /><b>The space</b><br />Es departamento es ideal para estancias largas, familias y estudiantes, cuenta con 2 habitaciones y camas matrimoniales, baÃ±o completo,zona de lavado, terraza, sala comedor, cocina. IMPORTANTE: El estacionamiento es exclusivo para coche compacto, tipo Chevy. Se suben escaleras.<br />Se dice compartido ocasionalmente por la anfitriona.<br /><br /><b>Guest access</b><br />Nuestros invitados tienen acceso a el 3er nivel completo, desde una hermosa terraza",https://a0.muscache.com/pictures/8a9a6c8a-25b5-4349-86f3-6d7e7ca6856f.jpg,173682355,https://www.airbnb.com/users/show/173682355,Aureliana,16/02/18,"Monterrey, Mexico","Soy una persona de edad avanzada y me gusta mucho platicar, escuchar historias de viajeros ",within a day,f,https://a0.muscache.com/im/pictures/user/9ecceb6d-c067-4ec3-9cba-1e55dbadb964.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9ecceb6d-c067-4ec3-9cba-1e55dbadb964.jpg?aki_policy=profile_x_medium,0,"['email', 'phone']",t,f,"Mexico City, Ciudad de MÃ©xico, Mexico",Iztapalapa,0.0,Private room in rental unit,Private room,0.0,1 shared bath,2.0,"[""Free street parking"", ""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Outdoor dining area"", ""Essentials"", ""Extra pillows and blankets"", ""Oven"", ""Microwave"", ""Hot water"", ""TV"", ""Free parking on premises"", ""Cooking basics"", ""Cleaning available during stay"", ""Refrigerator"", ""Hangers"", ""Kitchen"", ""Bed linens"", ""Private entrance"", ""Dishes and silverware"", ""Shampoo""]",0.0,t,29/03/23,03/06/18,19/12/21,--,t,"Casa en avenida principal y muy cerca de tiendas de conveniencia, el departamento es el el 3er nivel por lo que se vuelve muy silencioso y tranquilo","Casa en avenida principal y muy cerca de tiendas de conveniencia, el departamento es el el 3er nivel por lo que se vuelve muy silencioso y tranquilo",0.9,3.0,19.33235,-99.0973,4.0,0.0,2.0,350.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,1.0,1.0,2.0,152.0,28.0,0.0,0.0,4.82,4.82,5.0,4.82,4.82,4.39,4.71,2.0,0.0,2.0,0.0,0.48,"Casa en avenida principal y muy cerca de tiendas de conveniencia, el departamento es el el 3er nivel por lo que se vuelve muy silencioso y tranquilo"
4092,4092,24995178,https://www.airbnb.com/rooms/24995178,20200000000000.0,29/03/23,city scrape,HabitaciÃ³n en departamento,"Tengo disponible una habitaciÃ³n en un departamento.<br />El departamento estÃ¡ a un lado del metro ConstituciÃ³n, literal<br />Cuento con todos los servicios<br />Cable, telÃ©fono, internet<br />Gas, boiler, regadera<br />Tengo una habitaciÃ³n disponible<br />Pido 2500<br />Y si lo requieres, ofrezco estacionamiento por $500 extra<br />Hay una bodega Aurrera que estÃ¡ a 5 minutos y todo estÃ¡ muy barato, hay oxxo en la esquina, tiendas que cierran tarde<br />Y pues como estÃ¡ el paradero, hay transporte hacia casi todos lados<br /><br /><b>The space</b><br />Espacio con buen ambiente, libre y totalmente juvenil.<br /><br /><b>Guest access</b><br />Areas verdes<br /><br /><b>Other things to note</b><br />Disfrutemos la estancia",https://a0.muscache.com/pictures/64561b75-c62d-4d7c-a070-f2e32777b085.jpg,188964245,https://www.airbnb.com/users/show/188964245,Marco Antonio,10/05/18,"Mexico City, Mexico",--,within a day,f,https://a0.muscache.com/im/pictures/user/3f802971-47c5-4edf-ab71-762c8032bbb3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3f802971-47c5-4edf-ab71-762c8032bbb3.jpg?aki_policy=profile_x_medium,0,"['email', 'phone']",t,f,"Mexico City, Ciudad de MÃ©xico, Mexico",Iztapalapa,0.0,Shared room in rental unit,Shared room,0.0,1 shared bath,1.0,"[""Ethernet connection"", ""Wifi"", ""Oven"", ""Patio or balcony"", ""Cleaning available during stay"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Kitchen"", ""Long term stays allowed"", ""Smoking allowed"", ""TV with standard cable"", ""First aid kit"", ""Stove"", ""Host greets you"", ""Cooking basics"", ""Essentials""]",0.0,t,29/03/23,17/06/22,17/06/22,--,f,Tranquilo,Tranquilo,1.0,1.0,19.34271,-99.06489,2.0,0.0,1.0,219.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,30.0,60.0,90.0,365.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1,Tranquilo
4098,4098,24551240,https://www.airbnb.com/rooms/24551240,20200000000000.0,30/03/23,city scrape,Habitaciones Don Hermilo,"Las habitaciones estÃ¡n muy iluminadas y disponen de gran privacidad y tranquilidad. Se encuentran cerca dos centros comerciales y un mercado. La Universidad Nacional se encuentra a dos kilÃ³metros de distancia, lo mismo que el Metro. La zona es bastante segura.<br /><br /><b>The space</b><br />En mi alojamiento, dispongo de una terraza y dos recamaras por lo cual podria hospedar hasta 4 personas con comodidad pero la aplicacion solo reconoce un solo alojamiento y por tanto deprime mucho el precio de cobro. Es por eso que solo anuncio que mi espacio es para dos personas.",https://a0.muscache.com/pictures/2e24fa8f-e1b5-443e-9d93-224c01d18c02.jpg,161490462,https://www.airbnb.com/users/show/161490462,Hermilo,05/12/17,"Mexico City, Mexico",--,a few days or more,f,https://a0.muscache.com/im/pictures/user/290bd663-dd6f-4ed2-a395-37b3da35ffc8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/290bd663-dd6f-4ed2-a395-37b3da35ffc8.jpg?aki_policy=profile_x_medium,0,['phone'],t,f,--,CoyoacÃ¡n,0.0,Private room in guesthouse,Private room,0.0,1 private bath,2.0,"[""Wifi"", ""Iron"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Lock on bedroom door"", ""Smoking allowed"", ""First aid kit"", ""Backyard"", ""Private living room"", ""Bed linens"", ""Essentials""]",0.0,t,30/03/23,28/04/18,17/01/20,--,f,--,0,1.0,1.0,19.32273,-99.15397,2.0,0.0,2.0,210.0,2.0,15.0,2.0,2.0,15.0,15.0,2.0,15.0,0.0,21.0,51.0,81.0,356.0,16.0,0.0,0.0,5.0,5.0,5.0,4.93,4.87,4.73,5.0,1.0,0.0,1.0,0.0,0.27,--
4102,4102,24560447,https://www.airbnb.com/rooms/24560447,20200000000000.0,29/03/23,city scrape,LOFT entrada Independiente MUY COMODO,"Espacio Tipo LOFT para una persona. Zona tipo residencial muy segura. Medios de transporte a 5 minutos, Metrobus, Metro. Aeropuerto a 10 minutos.",https://a0.muscache.com/pictures/a80503d6-bb3f-4cdc-bd3b-42d35c273214.jpg,149875947,https://www.airbnb.com/users/show/149875947,Gabriela,09/09/17,--,Ama de casa,--,f,https://a0.muscache.com/im/pictures/user/7f09ffb2-639f-43d2-9836-42ea928a286a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f09ffb2-639f-43d2-9836-42ea928a286a.jpg?aki_policy=profile_x_medium,0,"['email', 'phone']",t,f,--,Gustavo A. Madero,0.0,Private room in loft,Private room,0.0,1 private bath,1.0,"[""Private entrance"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Lock on bedroom door"", ""Smoking allowed"", ""Host greets you"", ""Essentials""]",0.0,t,29/03/23,--,--,--,t,--,0,0.0,1.0,19.47053,-99.06237,1.0,0.0,1.0,450.0,1.0,6.0,1.0,1.0,6.0,6.0,1.0,6.0,0.0,23.0,53.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,--
4104,4104,25026449,https://www.airbnb.com/rooms/25026449,20200000000000.0,30/03/23,city scrape,One bedroom apartment @Roma Norte,"Lovely one-bedroom apartment in the heart of hip Roma Norte, Mexico City. Meters away from Metrobus (public transport) station, cafes and bars. <br /><br /> One open bedroom (with a queen size bed) and one bathroom at the upper floor, and an open-plan kitchen / dining / living room and a comfy futon in the ground floor. <br /><br />The kitchen is fully equipped with conventional gas stove, refrigerator and all kitchen ware. TV  with cable in the living room.",https://a0.muscache.com/pictures/a64c37b3-1ec0-4b7f-a7e0-8c33dcf4e145.jpg,187124454,https://www.airbnb.com/users/show/187124454,Lola,30/04/18,"Ciudad de Mexico, Mexico",--,--,f,https://a0.muscache.com/im/pictures/user/a10e11a4-e4d7-447b-b4ef-c1530ca652ce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a10e11a4-e4d7-447b-b4ef-c1530ca652ce.jpg?aki_policy=profile_x_medium,Roma Norte,['phone'],t,f,--,CuauhtÃ©moc,0.0,Entire loft,Entire home/apt,0.0,1 bath,1.0,"[""Wifi"", ""Washer"", ""Free street parking"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Kitchen"", ""Long term stays allowed"", ""Smoking allowed"", ""Dryer"", ""TV"", ""Host greets you"", ""Essentials""]",0.0,t,30/03/23,24/08/18,12/07/19,--,t,--,0,1.0,1.0,19.41653,-99.16424,4.0,0.0,1.0,1400.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,30.0,60.0,90.0,179.0,14.0,0.0,0.0,5.0,5.0,4.86,4.86,5.0,5.0,4.86,1.0,1.0,0.0,0.0,0.25,--
4112,4112,25403000,https://www.airbnb.com/rooms/25403000,20200000000000.0,29/03/23,city scrape,"Depto nuevo independiente,cerca Aeropuerto T1 CDMX","Apartamento Amueblado Independiente. Mejor que un hotel, cuenta con el lujo en ambiente de hogar. Sin compartir espacios. Ideal para parejas y ejecutivos exigentes, estancia tipo MasterSuite. A 10 min. del Aeropuerto T1 y  a 20 min  del Centro. Amplio, con buena iluminaciÃ³n, WiFi, Pantalla plana y Cable, Cocina equipada, pequeÃ±a Terraza, cÃ©ntrico , cerca de mercados, parques, zoologico, centros comerciales, Metro (villa de AragÃ³n), Metrobus. Ubicado en una buena Zona segura, cerca del aeropuerto<br /><br /><b>The space</b><br />Bonito Apartamento Independiente tipo Mastersuite. GarantÃ­a de limpieza y sanitizaciÃ³n. RecÃ¡mara con cama matrimonial (dos plazas) y sofacama (dos plazas).  Ropa de cama y utensilios de cocina. Con ClÃ³set grande. Plancha y tabla, BaÃ±o privado completo. Sala amplia,  Comedor  Con Ventiladores, Cocina equipada con Microondas,  Cafetera, Estufa, horno, Refrigerador. Y una TV plana 40"" con Cable e Internet inalÃ¡mbrico. Centro de Lavado y Limpieza opcional (con cargo",https://a0.muscache.com/pictures/e45612a7-42b4-4853-abad-922194df8ba5.jpg,386874308,https://www.airbnb.com/users/show/386874308,Alejandro,01/02/21,--,--,--,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,0,"['email', 'phone']",f,f,"Mexico City, Ciudad de MÃ©xico, Mexico",Gustavo A. Madero,0.0,Entire rental unit,Entire home/apt,0.0,1 bath,1.0,"[""Ethernet connection"", ""Free street parking"", ""Dryer – In unit"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Dining table"", ""Coffee"", ""Laundromat nearby"", ""Security cameras on property"", ""Host greets you"", ""Essentials"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Oven"", ""Washer – In unit"", ""Iron"", ""Clothing storage: closet and wardrobe"", ""Microwave"", ""Private backyard – Fully fenced"", ""Hot water"", ""Outdoor furniture"", ""Hair dryer"", ""Free parking on premises"", ""Cooking basics"", ""Shower gel"", ""Portable fans"", ""Refrigerator"", ""Hangers"", ""Kitchen"", ""Blender"", ""First aid kit"", ""Freezer"", ""Courtyard view"", ""Coffee maker"", ""Bed linens"", ""140"" HDTV with Chromecast, standard cable"", ""Private entrance"", ""Wifi"", ""Dishes and silverware"", ""Ceiling fan"", ""Stainless steel gas stove"", ""Sound system"", ""City skyline view""]",0.0,t,29/03/23,17/06/18,19/03/23,--,f,"ZONA EXCLUSIVA RESIDENCIAL SEGURA, CERCANA AL AEROPUERTO T1, LUGARES PARA COMER A BUEN PRECIO A 5 MIN HAY VARIOS, COMIDA RÃPIDA A DOMICILIO, MERCADOS, FARMACIAS, MÃDICOS, CLÃNICAS DENTISTAS. SALONES DE BELLEZA, TIANGUIS, GIMNASIO, ÃREAS RECREATIVAS PARA PRACTICAR DEPORTES, BOSQUE DE ARAGÃN, ZOOLÃGICO. EL CENTRO HISTÃRICO A 20 MIN, BASÃLICA DE GUADALUPE A 25 MIN. CENTRO COMERCIAL PLAZA ARAGÃN A 25 MIN. PLAZA LINDAVISTA Y PARQUE LINDAVISTA A 30 MIN. TEXCOCO A 30 MIN.","ZONA EXCLUSIVA RESIDENCIAL SEGURA, CERCANA AL AEROPUERTO T1, LUGARES PARA COMER A BUEN PRECIO A 5 MIN HAY VARIOS, COMIDA RÃPIDA A DOMICILIO, MERCADOS, FARMACIAS, MÃDICOS, CLÃNICAS DENTISTAS. SALONES DE BELLEZA, TIANGUIS, GIMNASIO, ÃREAS RECREATIVAS PARA PRACTICAR DEPORTES, BOSQUE DE ARAGÃN, ZOOLÃGICO. EL CENTRO HISTÃRICO A 20 MIN, BASÃLICA DE GUADALUPE A 25 MIN. CENTRO COMERCIAL PLAZA ARAGÃN A 25 MIN. PLAZA LINDAVISTA Y PARQUE LINDAVISTA A 30 MIN. TEXCOCO A 30 MIN.",0.0,1.0,19.45251,-99.06154,4.0,0.0,4.0,486.0,1.0,120.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,28.0,58.0,88.0,248.0,190.0,22.0,4.0,4.91,4.93,4.93,4.96,4.95,4.88,4.86,1.0,1.0,0.0,0.0,3.26,"ZONA EXCLUSIVA RESIDENCIAL SEGURA, CERCANA AL AEROPUERTO T1, LUGARES PARA COMER A BUEN PRECIO A 5 MIN HAY VARIOS, COMIDA RÃPIDA A DOMICILIO, MERCADOS, FARMACIAS, MÃDICOS, CLÃNICAS DENTISTAS. SALONES DE BELLEZA, TIANGUIS, GIMNASIO, ÃREAS RECREATIVAS PARA PRACTICAR DEPORTES, BOSQUE DE ARAGÃN, ZOOLÃGICO. EL CENTRO HISTÃRICO A 20 MIN, BASÃLICA DE GUADALUPE A 25 MIN. CENTRO COMERCIAL PLAZA ARAGÃN A 25 MIN. PLAZA LINDAVISTA Y PARQUE LINDAVISTA A 30 MIN. TEXCOCO A 30 MIN."
4119,4119,24583102,https://www.airbnb.com/rooms/24583102,20200000000000.0,29/03/23,city scrape,Cozy house at 8 km far from Santa Fe area,"You can book these comfortable, cozy and warm rooms, all furnished with wood finishes. <br />Fresh linens, a fully stocked kitchen, including a fridge, microwave, blender and stove. Free coffee and tea as well. <br /><br />The house has an excellent location. Easy access to transit to Observatory bus station, the Periferico Freeway and the Revolution Avenue are 15 minutes far from it. The area of Santa Fe and the Super Freeway at 8 and 5 kilometers away, and the traditional area of San Angel is 3 km away.",https://a0.muscache.com/pictures/0650f6af-b74c-4719-a5e7-a53ed5aa4137.jpg,21248872,https://www.airbnb.com/users/show/21248872,Katy,12/09/14,"Mexico City, Mexico",--,within a few hours,f,https://a0.muscache.com/im/pictures/user/136ebbaf-10ce-4cf3-a6ae-0610eb22792b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/136ebbaf-10ce-4cf3-a6ae-0610eb22792b.jpg?aki_policy=profile_x_medium,0,['phone'],t,f,--,Ãlvaro ObregÃ³n,0.0,Entire home,Entire home/apt,0.0,2 baths,3.0,"[""Free street parking"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Host greets you"", ""Essentials"", ""Extra pillows and blankets"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Pocket wifi"", ""TV"", ""Free parking on premises"", ""Hair dryer"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Hangers"", ""Kitchen"", ""First aid kit"", ""Coffee maker"", ""Bed linens"", ""Private entrance"", ""Wifi"", ""Patio or balcony"", ""Dishes and silverware"", ""Shampoo""]",0.0,t,29/03/23,03/05/18,22/02/20,--,t,--,0,1.0,2.0,19.36586,-99.21827,6.0,0.0,6.0,1500.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,0.0,0.0,0.0,209.0,13.0,0.0,0.0,4.85,5.0,4.77,5.0,5.0,4.62,4.31,2.0,1.0,1.0,0.0,0.22,--
